"Selection","View","Channel","Begin.Time..s.","End.Time..s.","Low.Freq..Hz.","High.Freq..Hz.","SNR.NIST.Quick..dB.FS.","Sound.Type","playbacks","file.name","distance.from.source","Loc_Name","date","time","Call.type","PowerDb","PowerDbWithNoise","NoisevalueDb"
48,"Spectrogram 1",1,1838.334582729,1839.316171669,342.254,628.286,19.53,"2_Pmor_P3","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_Pmor_P3",71.1979195020564,72.8974094069617,57.8916008441355
49,"Spectrogram 1",1,1840.862917869,1841.680908649,332.922,676.989,20.28,"2_Pmor_P4","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_Pmor_P4",66.6887157634414,69.7126079978258,59.0795216002893
50,"Spectrogram 1",1,1843.378821669,1844.181939889,287.528,605.5,18.29,"2_Pmor_P5","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_Pmor_P5",61.765738173749,66.3277850100251,58.5532792879794
51,"Spectrogram 1",1,1846.174862879,1847.037471339,398.054,683.299,22.18,"2_Pmor_P6","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_Pmor_P6",70.8331154590569,72.5823222395993,57.8029284534926
52,"Spectrogram 1",1,1848.978773909,1850.094215879,297.567,579.681,16.28,"2_Pmor_P7","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_Pmor_P7",64.9780799549999,68.0017865506322,57.3682543489172
53,"Spectrogram 1",1,1852.042521189,1853.366178999,181.461,373.468,13.78,"2_Pmor_P8","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_Pmor_P8",55.2644635208659,62.2632145909689,57.1216771949801
54,"Spectrogram 1",1,1855.594782179,1856.933312549,184.422,366.56,13.31,"2_Pmor_P9","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_Pmor_P9",51.8958077188239,61.4184958649903,57.8867853661449
55,"Spectrogram 1",1,1859.111002369,1860.657748569,151.211,364.245,13.02,"2_Pmor_P10","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_Pmor_P10",57.436621788871,63.8619467285586,58.2280500234651
56,"Spectrogram 1",1,1882.922321659,1890.115599259,589.6,1381.6,12.66,"2_Halbstart","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_Halbstart",63.9107261244881,68.6966567995656,61.2363338518656
57,"Spectrogram 1",1,1890.283863059,1894.953183659,748.9,1593.5,19.25,"2_Halbpeak","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_Halbpeak",70.963464980694,72.6203283608171,57.4145093767025
58,"Spectrogram 1",1,1895.340441759,1898.348157259,358.5,900.3,11.78,"2_Halbend","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_Halbend",65.5083994215969,68.6199449813892,58.1938034803131
59,"Spectrogram 1",1,1901.06308468,1901.90440368,96.711,414.3,16.77,"2_PwurP_P1","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_PwurP_P1",66.55413532107,70.1679691320099,60.8066880169335
60,"Spectrogram 1",1,1903.005343418,1903.783563518,90.704,501.9,22.38,"2_PwurP_P2","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_PwurP_P2",66.6807542502077,70.6059140411583,61.8179770697684
61,"Spectrogram 1",1,1904.91326508,1905.56528738,86.757,478,23.58,"2_PwurP_P3","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_PwurP_P3",65.4151869403195,70.0374487419355,62.3493721932948
62,"Spectrogram 1",1,1906.618585914,1907.417839014,94.566,390.4,18.01,"2_PwurP_P4","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_PwurP_P4",66.1608620296829,70.0273637645228,61.1357880362704
63,"Spectrogram 1",1,1908.640035257,1909.481354357,86.671,345.224,24.48,"2_PwurP_P5","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_PwurP_P5",64.4766788316266,68.8915748023245,60.8995505067389
64,"Spectrogram 1",1,1912.506389459,1913.389774359,51.511,255,13.32,"2_PwurS_S1","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_PwurS_S1",66.9484091091523,70.8654420187378,62.0632613738447
65,"Spectrogram 1",1,1915.051379459,1915.829599559,51.23,247,13.61,"2_PwurS_S2","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_PwurS_S2",64.7121054660689,69.608662467892,62.2966264710725
66,"Spectrogram 1",1,1917.386039759,1918.374589559,48.72,239,14.56,"2_PwurS_S3","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_PwurS_S3",66.9304851116411,71.2767009170026,63.1799586542915
67,"Spectrogram 1",1,1919.931029759,1920.919579659,51.637,247,14.33,"2_PwurS_S4","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_PwurS_S4",67.6396241259107,71.475019101724,62.5276889305198
68,"Spectrogram 1",1,1922.388673559,1923.293091559,53.033,249.434,13.01,"2_PwurS_S5","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_PwurS_S5",64.9527103739159,69.667347333613,62.1090751951584
77,"Spectrogram 1",1,1965.406218779,1969.894901599,580,1080.8,22.62,"3_Hfunstart","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_Hfunstart",73.874205069167,76.0391012331251,62.9115795089332
78,"Spectrogram 1",1,1980.802931729,1982.338338949,176.23,400.637,12.91,"3_Pmor_start","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_Pmor_start",58.2525671653884,63.9817124866202,57.6595376679546
79,"Spectrogram 1",1,1983.363701289,1984.394317089,316.403,606.928,14.46,"3_Pmor_P1","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_Pmor_P1",69.6849333124866,71.420106649086,56.5775294435612
80,"Spectrogram 1",1,1969.939519279,1976.736279029,580,1526.5,19.37,"3_Hfuntrill","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_Hfuntrill",71.7493149884447,73.3446511628348,57.8399467312299
81,"Spectrogram 1",1,1985.638806709,1986.412179809,397.556,701.442,22.3,"3_Pmor_P2","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_Pmor_P2",72.1497386705545,73.3813464339712,55.8059799959611
82,"Spectrogram 1",1,1987.765582729,1988.747171669,342.254,628.286,19.16,"3_Pmor_P3","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_Pmor_P3",70.9717875014887,72.7338210324634,58.0116901027708
83,"Spectrogram 1",1,1990.293917869,1991.111908649,332.922,676.989,20.4,"3_Pmor_P4","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_Pmor_P4",66.229449926575,69.3965592702769,59.0980436355454
84,"Spectrogram 1",1,1992.809821669,1993.612939889,287.528,605.5,18.57,"3_Pmor_P5","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_Pmor_P5",61.4362212025347,66.1663368788849,58.6294933490815
85,"Spectrogram 1",1,1995.605862879,1996.468471339,398.054,683.299,21.77,"3_Pmor_P6","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_Pmor_P6",70.5002424956964,72.3728107400786,58.125807973049
86,"Spectrogram 1",1,1998.409773909,1999.525215879,297.567,579.681,16.87,"3_Pmor_P7","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_Pmor_P7",65.1941878748046,68.1139798210236,57.2256931518624
87,"Spectrogram 1",1,2001.473521189,2002.797178999,181.461,373.468,13.27,"3_Pmor_P8","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_Pmor_P8",55.1816724025205,62.2765017194961,57.211778763358
88,"Spectrogram 1",1,2005.025782179,2006.364312549,184.422,366.56,13.61,"3_Pmor_P9","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_Pmor_P9",52.4248706275848,61.2922261274693,57.4121140080911
89,"Spectrogram 1",1,2008.542002369,2010.088748569,151.211,364.245,13.03,"3_Pmor_P10","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_Pmor_P10",57.8116142932905,63.9991157866493,58.1422707665065
90,"Spectrogram 1",1,2032.353321659,2039.546599259,589.6,1381.6,12.59,"3_Halbstart","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_Halbstart",64.233371708454,68.790102474269,61.0078958946957
91,"Spectrogram 1",1,2039.714863059,2044.384183659,748.9,1593.5,19.43,"3_Halbpeak","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_Halbpeak",71.0948628349698,72.6944583373129,57.2108487118004
92,"Spectrogram 1",1,2044.771441759,2047.779157259,358.5,900.3,11.63,"3_Halbend","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_Halbend",65.3362552669118,68.4471166826437,58.0193868755964
93,"Spectrogram 1",1,2050.49408468,2051.33540368,96.711,414.3,16.7,"3_PwurP_P1","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_PwurP_P1",66.8536321288239,70.3742986706257,60.8295558338418
94,"Spectrogram 1",1,2052.436343418,2053.214563518,90.704,501.9,22.56,"3_PwurP_P2","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_PwurP_P2",66.7643351893863,70.5939313311242,61.6361456845907
95,"Spectrogram 1",1,2054.34426508,2054.99628738,86.757,478,23.12,"3_PwurP_P3","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_PwurP_P3",65.6754965009621,70.0908795734205,62.0995905456502
96,"Spectrogram 1",1,2056.049585914,2056.848839014,94.566,390.4,18.52,"3_PwurP_P4","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_PwurP_P4",65.7256837223526,69.929285505319,61.6082301935385
97,"Spectrogram 1",1,2058.071035257,2058.912354357,86.671,345.224,25.07,"3_PwurP_P5","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_PwurP_P5",64.1780181928145,68.8353337643516,61.1969058848713
98,"Spectrogram 1",1,2061.937389459,2062.820774359,51.511,255,13.77,"3_PwurS_S1","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_PwurS_S1",66.0924095808357,70.5935132709462,62.7300270373336
99,"Spectrogram 1",1,2064.482379459,2065.260599559,51.23,247,12.89,"3_PwurS_S2","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_PwurS_S2",65.2377652340988,69.7900319634522,62.001349858532
100,"Spectrogram 1",1,2066.817039759,2067.805589559,48.72,239,14.55,"3_PwurS_S3","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_PwurS_S3",67.6197614357695,71.5492951910751,62.7690091362702
101,"Spectrogram 1",1,2069.362029759,2070.350579659,51.637,247,14.39,"3_PwurS_S4","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_PwurS_S4",67.5045483759511,71.4644182794859,62.7369062051736
102,"Spectrogram 1",1,2071.819673559,2072.724091559,53.033,249.434,12.89,"3_PwurS_S5","16","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_PwurS_S5",65.1487776457165,69.9370654310938,62.4799484606782
9,"Spectrogram 1",1,1666.066218779,1670.554901599,580,1080.8,22.66,"1_Hfunstart","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_Hfunstart",73.517895622177,75.6788778037757,62.5375142341495
10,"Spectrogram 1",1,1681.462931729,1682.998338949,176.23,400.637,12.61,"1_Pmor_start","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_Pmor_start",57.3510490918953,63.4783533603389,57.5631628534109
11,"Spectrogram 1",1,1684.023701289,1685.054317089,316.403,606.928,15.14,"1_Pmor_P1","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_Pmor_P1",69.9685140811297,71.6363145282474,56.4823490675269
12,"Spectrogram 1",1,1670.599519279,1677.396279029,580,1526.5,19.1,"1_Hfuntrill","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_Hfuntrill",72.1024819713497,73.6447619716035,57.8720077736174
13,"Spectrogram 1",1,1686.298806709,1687.072179809,397.556,701.442,22.9,"1_Pmor_P2","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_Pmor_P2",71.8160143847661,73.0816913543095,55.7267075058714
14,"Spectrogram 1",1,1688.425582729,1689.407171669,342.254,628.286,19.49,"1_Pmor_P3","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_Pmor_P3",71.1831078305573,72.85690950399,57.7312378053681
15,"Spectrogram 1",1,1690.953917869,1691.771908649,332.922,676.989,21.08,"1_Pmor_P4","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_Pmor_P4",66.0621270703002,69.0727573946587,58.4077412577059
16,"Spectrogram 1",1,1693.469821669,1694.272939889,287.528,605.5,17.61,"1_Pmor_P5","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_Pmor_P5",60.5399597204529,65.4110830850526,58.0653446977958
17,"Spectrogram 1",1,1696.265862879,1697.128471339,398.054,683.299,21.21,"1_Pmor_P6","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_Pmor_P6",69.5687286291026,71.5331061575723,57.6576332829973
18,"Spectrogram 1",1,1699.069773909,1700.185215879,297.567,579.681,17.13,"1_Pmor_P7","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_Pmor_P7",64.8491623623169,67.9176190120882,57.3906238015374
19,"Spectrogram 1",1,1702.133521189,1703.457178999,181.461,373.468,13.62,"1_Pmor_P8","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_Pmor_P8",53.6461809988132,61.7479060147396,57.4049241916901
20,"Spectrogram 1",1,1705.685782179,1707.024312549,184.422,366.56,13.44,"1_Pmor_P9","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_Pmor_P9",51.697565016164,61.0038218376185,57.3614600185679
21,"Spectrogram 1",1,1709.202002369,1710.748748569,151.211,364.245,12.18,"1_Pmor_P10","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_Pmor_P10",56.805636192435,63.5282478109604,58.1571398659558
22,"Spectrogram 1",1,1733.013321659,1740.206599259,589.6,1381.6,12.33,"1_Halbstart","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_Halbstart",63.210588142368,68.3913471859079,61.4409239783496
23,"Spectrogram 1",1,1740.374863059,1745.044183659,748.9,1593.5,19.64,"1_Halbpeak","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_Halbpeak",71.0854023102433,72.6840738053013,57.1958931560949
24,"Spectrogram 1",1,1745.431441759,1748.439157259,358.5,900.3,11.86,"1_Halbend","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_Halbend",62.6259932091205,66.6029842693744,57.9050351586747
25,"Spectrogram 1",1,1751.15408468,1751.99540368,96.711,414.3,17.05,"1_PwurP_P1","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_PwurP_P1",66.1181490745959,69.9095461990759,60.8823940177364
26,"Spectrogram 1",1,1753.096343418,1753.874563518,90.704,501.9,22.52,"1_PwurP_P2","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_PwurP_P2",66.1522099452027,70.235556150505,61.7177588628433
27,"Spectrogram 1",1,1755.00426508,1755.65628738,86.757,478,23.72,"1_PwurP_P3","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_PwurP_P3",64.4360997475635,69.2337392102085,61.7893215367233
28,"Spectrogram 1",1,1756.709585914,1757.508839014,94.566,390.4,18.79,"1_PwurP_P4","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_PwurP_P4",65.4947723290513,69.4802554874015,60.7969108351365
29,"Spectrogram 1",1,1758.731035257,1759.572354357,86.671,345.224,25.28,"1_PwurP_P5","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_PwurP_P5",64.0520085281391,68.5718400171946,60.7358612054189
30,"Spectrogram 1",1,1762.597389459,1763.480774359,51.511,255,13.5,"1_PwurS_S1","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_PwurS_S1",66.3395260291646,70.3623887346285,61.7428698922116
31,"Spectrogram 1",1,1765.142379459,1765.920599559,51.23,247,13.59,"1_PwurS_S2","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_PwurS_S2",65.3222058535759,69.786197021955,61.8677642071096
32,"Spectrogram 1",1,1767.477039759,1768.465589559,48.72,239,13.64,"1_PwurS_S3","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_PwurS_S3",66.7686963957287,71.0393749664036,62.8250036476633
33,"Spectrogram 1",1,1770.022029759,1771.010579659,51.637,247,14.31,"1_PwurS_S4","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_PwurS_S4",67.4031302763552,71.2294323015684,62.2656985383046
34,"Spectrogram 1",1,1772.479673559,1773.384091559,53.033,249.434,12.57,"1_PwurS_S5","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_PwurS_S5",65.8277325779644,69.9862352273979,61.5922356474993
43,"Spectrogram 1",1,1815.535218779,1820.023901599,580,1080.8,22.77,"2_Hfunstart","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_Hfunstart",73.0877112326605,75.53918081555,63.3544998124934
44,"Spectrogram 1",1,1830.931931729,1832.467338949,176.23,400.637,12.02,"2_Pmor_start","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_Pmor_start",58.7566394408648,64.0092644253629,57.1461436865549
45,"Spectrogram 1",1,1833.492701289,1834.523317089,316.403,606.928,13.89,"2_Pmor_P1","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_Pmor_P1",69.9155635301245,71.5777993787524,56.3974985480234
46,"Spectrogram 1",1,1820.068519279,1826.865279029,580,1526.5,18.7,"2_Hfuntrill","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_Hfuntrill",71.9284689751905,73.525144278768,58.0270786753573
47,"Spectrogram 1",1,1835.767806709,1836.541179809,397.556,701.442,22.72,"2_Pmor_P2","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_Pmor_P2",71.7246803934281,73.0170797198623,55.8305393969806
48,"Spectrogram 1",1,1837.894582729,1838.876171669,342.254,628.286,19.59,"2_Pmor_P3","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_Pmor_P3",71.2264317427533,72.8963058238666,57.7521294856622
49,"Spectrogram 1",1,1840.422917869,1841.240908649,332.922,676.989,20.73,"2_Pmor_P4","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_Pmor_P4",66.9895239630131,69.719594866657,58.3374762229898
50,"Spectrogram 1",1,1842.938821669,1843.741939889,287.528,605.5,18.19,"2_Pmor_P5","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_Pmor_P5",61.7506200376234,66.2078640216979,58.2793789256497
51,"Spectrogram 1",1,1845.734862879,1846.597471339,398.054,683.299,21.19,"2_Pmor_P6","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_Pmor_P6",70.8031941531481,72.5049780086173,57.5097760764681
52,"Spectrogram 1",1,1848.538773909,1849.654215879,297.567,579.681,16.45,"2_Pmor_P7","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_Pmor_P7",65.0877084835292,68.0930739594749,57.4153358398244
53,"Spectrogram 1",1,1851.602521189,1852.926178999,181.461,373.468,13.64,"2_Pmor_P8","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_Pmor_P8",55.5612794019122,62.3743206209245,57.0798709054334
54,"Spectrogram 1",1,1855.154782179,1856.493312549,184.422,366.56,12.22,"2_Pmor_P9","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_Pmor_P9",53.0022968921361,61.60875769021,57.578193679405
55,"Spectrogram 1",1,1858.671002369,1860.217748569,151.211,364.245,12.42,"2_Pmor_P10","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_Pmor_P10",57.0778229150366,63.8530526744245,58.5267289931328
56,"Spectrogram 1",1,1882.482321659,1889.675599259,589.6,1381.6,12.46,"2_Halbstart","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_Halbstart",63.8974263720936,68.4935368610254,60.768103331733
57,"Spectrogram 1",1,1889.843863059,1894.513183659,748.9,1593.5,19.66,"2_Halbpeak","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_Halbpeak",71.1475917419551,72.7237252439684,57.12314591586
58,"Spectrogram 1",1,1894.900441759,1897.908157259,358.5,900.3,11.94,"2_Halbend","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_Halbend",62.7158233767638,66.6600926504884,57.9055041682438
59,"Spectrogram 1",1,1900.62308468,1901.46440368,96.711,414.3,17.63,"2_PwurP_P1","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_PwurP_P1",66.6119439695307,70.1730603045958,60.7086882969317
60,"Spectrogram 1",1,1902.565343418,1903.343563518,90.704,501.9,22.25,"2_PwurP_P2","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_PwurP_P2",66.1056757460478,70.2186837444993,61.7500845295366
61,"Spectrogram 1",1,1904.47326508,1905.12528738,86.757,478,23.49,"2_PwurP_P3","17","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_PwurP_P3",64.9939230017586,69.8658750150396,62.5212383013681
